ID,Equipment,Status,Year of svc,aircraft speed,Effective Date,aircraft weight,hourly mileage pay,hourly weight pay,captain pay - day,captain pay - night,captain overseas pay,FO overseas pay,RP overseas pay,MBG overseas hours,MBG nav-aid hours,captain nav-aid pay,FO nav-aid pay,RP nav-aid pay,Hourly base pay,Hourly pay Day,Hourly pay Night,Mileage pay,Weight pay,Reg  HOURLY Rates Day,Reg  HOURLY Rates Night,Reg MINUTE Rates Day,Reg MINUTE Rates Night,DBM70,MBGBlockHolderHours70,MBGReserveHours70,MBGBlockHolderPay70,MBGReservePay70,DBM71,MBGBlockHolderHours71,MBGReserveHours71,MBGBlockHolderPay71,MBGReservePay71,DBM72,MBGBlockHolderHours72,MBGReserveHours72,MBGBlockHolderPay72,MBGReservePay72,DBM73,MBGBlockHolderHours73,MBGReserveHours73,MBGBlockHolderPay73,MBGReservePay73,DBM74,MBGBlockHolderHours74,MBGReserveHours74,MBGBlockHolderPay74,MBGReservePay74,DBM75,MBGBlockHolderHours75,MBGReserveHours75,MBGBlockHolderPay75,MBGReservePay75,DBM76,MBGBlockHolderHours76,MBGReserveHours76,MBGBlockHolderPay76,MBGReservePay76,DBM77,MBGBlockHolderHours77,MBGReserveHours77,MBGBlockHolderPay77,MBGReservePay77,DBM78,MBGBlockHolderHours78,MBGReserveHours78,MBGBlockHolderPay78,MBGReservePay78,DBM79,MBGBlockHolderHours79,MBGReserveHours79,MBGBlockHolderPay79,MBGReservePay79,DBM80,MBGBlockHolderHours80,MBGReserveHours80,MBGBlockHolderPay80,MBGReservePay80,DBM81,MBGBlockHolderHours81,MBGReserveHours81,MBGBlockHolderPay81,MBGReservePay81,DBM82,MBGBlockHolderHours82,MBGReserveHours82,MBGBlockHolderPay82,MBGReservePay82,DBM83,MBGBlockHolderHours83,MBGReserveHours83,MBGBlockHolderPay83,MBGReservePay83,DBM84,MBGBlockHolderHours84,MBGReserveHours84,MBGBlockHolderPay84,MBGReservePay84,DBM85,MBGBlockHolderHours85,MBGReserveHours85,MBGBlockHolderPay85,MBGReservePay85,Under5_FO_RP,EquipmentOrder,Overseas Pay,nav-aid pay,DBM,MBG_Block_Hr,MBG_Res_Hr,MBG_Block_Pay,MBG_Res_Pay
169,B-737 MAX,CA,1,0.82,2022-04-02,82.417,56.9852,20.8268,93.7268,121.8453,13.0048,7.0928,4.7289,10,10,11.8231,5.911,3.5461,21.98,93.7268,121.8453,56.9852,20.8268,193.5188,221.6373,3.22531,3.69396,70,60,68,12702.97,14363.59,71,60,69,12702.97,14571.17,72,63,70,13325.7,14778.75,73,63,71,13325.7,14986.33,74,63,72,13325.7,15193.9,75,64,73,13533.28,15401.48,76,65,74,13740.86,15609.06,77,66,75,13948.43,15816.64,78,66,76,13948.43,16024.22,79,67,77,14156.01,16231.79,80,68,78,14363.59,16439.37,81,69,79,14571.17,16646.95,82,70,80,14778.75,16854.53,83,71,81,14986.33,17062.11,84,72,82,15193.9,17269.68,85,73,83,15401.48,17477.26,,7,13.0048,11.8231,85,73,83,15401.48,17477.26
17,B-777,FO,5,0.89,2022-04-02,351.534,61.8497,88.8326,106.096,137.9251,13.0048,7.0928,4.7289,71,0,11.8231,5.911,3.5461,30.27,50.9261,66.204,29.6879,42.6396,153.5236,168.8015,2.55873,2.81336,70,60,68,10173.35,11462.65,71,60,69,10173.35,11623.82,72,63,70,10656.84,11784.98,73,63,71,10656.84,11946.14,74,63,72,10656.84,12107.3,75,64,73,10818,12268.47,76,65,74,10979.17,12429.63,77,66,75,11140.33,12590.79,78,66,76,11140.33,12751.96,79,67,77,11301.49,12913.12,80,68,78,11462.65,13074.28,81,69,79,11623.82,13235.44,82,70,80,11784.98,13396.61,83,71,81,11946.14,13557.77,84,72,82,12107.3,13718.93,85,73,83,12268.47,13880.09,,1,7.0928,5.911,70,60,68,10173.35,11462.65
17,B-777,FO,5,0.89,2022-04-02,351.534,61.8497,88.8326,106.096,137.9251,13.0048,7.0928,4.7289,71,0,11.8231,5.911,3.5461,30.27,50.9261,66.204,29.6879,42.6396,153.5236,168.8015,2.55873,2.81336,70,60,68,10173.35,11462.65,71,60,69,10173.35,11623.82,72,63,70,10656.84,11784.98,73,63,71,10656.84,11946.14,74,63,72,10656.84,12107.3,75,64,73,10818,12268.47,76,65,74,10979.17,12429.63,77,66,75,11140.33,12590.79,78,66,76,11140.33,12751.96,79,67,77,11301.49,12913.12,80,68,78,11462.65,13074.28,81,69,79,11623.82,13235.44,82,70,80,11784.98,13396.61,83,71,81,11946.14,13557.77,84,72,82,12107.3,13718.93,85,73,83,12268.47,13880.09,,1,7.0928,5.911,71,60,69,10173.35,11623.82
17,B-777,FO,5,0.89,2022-04-02,351.534,61.8497,88.8326,106.096,137.9251,13.0048,7.0928,4.7289,71,0,11.8231,5.911,3.5461,30.27,50.9261,66.204,29.6879,42.6396,153.5236,168.8015,2.55873,2.81336,70,60,68,10173.35,11462.65,71,60,69,10173.35,11623.82,72,63,70,10656.84,11784.98,73,63,71,10656.84,11946.14,74,63,72,10656.84,12107.3,75,64,73,10818,12268.47,76,65,74,10979.17,12429.63,77,66,75,11140.33,12590.79,78,66,76,11140.33,12751.96,79,67,77,11301.49,12913.12,80,68,78,11462.65,13074.28,81,69,79,11623.82,13235.44,82,70,80,11784.98,13396.61,83,71,81,11946.14,13557.77,84,72,82,12107.3,13718.93,85,73,83,12268.47,13880.09,,1,7.0928,5.911,72,63,70,10656.84,11784.98
17,B-777,FO,5,0.89,2022-04-02,351.534,61.8497,88.8326,106.096,137.9251,13.0048,7.0928,4.7289,71,0,11.8231,5.911,3.5461,30.27,50.9261,66.204,29.6879,42.6396,153.5236,168.8015,2.55873,2.81336,70,60,68,10173.35,11462.65,71,60,69,10173.35,11623.82,72,63,70,10656.84,11784.98,73,63,71,10656.84,11946.14,74,63,72,10656.84,12107.3,75,64,73,10818,12268.47,76,65,74,10979.17,12429.63,77,66,75,11140.33,12590.79,78,66,76,11140.33,12751.96,79,67,77,11301.49,12913.12,80,68,78,11462.65,13074.28,81,69,79,11623.82,13235.44,82,70,80,11784.98,13396.61,83,71,81,11946.14,13557.77,84,72,82,12107.3,13718.93,85,73,83,12268.47,13880.09,,1,7.0928,5.911,73,63,71,10656.84,11946.14
17,B-777,FO,5,0.89,2022-04-02,351.534,61.8497,88.8326,106.096,137.9251,13.0048,7.0928,4.7289,71,0,11.8231,5.911,3.5461,30.27,50.9261,66.204,29.6879,42.6396,153.5236,168.8015,2.55873,2.81336,70,60,68,10173.35,11462.65,71,60,69,10173.35,11623.82,72,63,70,10656.84,11784.98,73,63,71,10656.84,11946.14,74,63,72,10656.84,12107.3,75,64,73,10818,12268.47,76,65,74,10979.17,12429.63,77,66,75,11140.33,12590.79,78,66,76,11140.33,12751.96,79,67,77,11301.49,12913.12,80,68,78,11462.65,13074.28,81,69,79,11623.82,13235.44,82,70,80,11784.98,13396.61,83,71,81,11946.14,13557.77,84,72,82,12107.3,13718.93,85,73,83,12268.47,13880.09,,1,7.0928,5.911,74,63,72,10656.84,12107.3
17,B-777,FO,5,0.89,2022-04-02,351.534,61.8497,88.8326,106.096,137.9251,13.0048,7.0928,4.7289,71,0,11.8231,5.911,3.5461,30.27,50.9261,66.204,29.6879,42.6396,153.5236,168.8015,2.55873,2.81336,70,60,68,10173.35,11462.65,71,60,69,10173.35,11623.82,72,63,70,10656.84,11784.98,73,63,71,10656.84,11946.14,74,63,72,10656.84,12107.3,75,64,73,10818,12268.47,76,65,74,10979.17,12429.63,77,66,75,11140.33,12590.79,78,66,76,11140.33,12751.96,79,67,77,11301.49,12913.12,80,68,78,11462.65,13074.28,81,69,79,11623.82,13235.44,82,70,80,11784.98,13396.61,83,71,81,11946.14,13557.77,84,72,82,12107.3,13718.93,85,73,83,12268.47,13880.09,,1,7.0928,5.911,75,64,73,10818,12268.47
17,B-777,FO,5,0.89,2022-04-02,351.534,61.8497,88.8326,106.096,137.9251,13.0048,7.0928,4.7289,71,0,11.8231,5.911,3.5461,30.27,50.9261,66.204,29.6879,42.6396,153.5236,168.8015,2.55873,2.81336,70,60,68,10173.35,11462.65,71,60,69,10173.35,11623.82,72,63,70,10656.84,11784.98,73,63,71,10656.84,11946.14,74,63,72,10656.84,12107.3,75,64,73,10818,12268.47,76,65,74,10979.17,12429.63,77,66,75,11140.33,12590.79,78,66,76,11140.33,12751.96,79,67,77,11301.49,12913.12,80,68,78,11462.65,13074.28,81,69,79,11623.82,13235.44,82,70,80,11784.98,13396.61,83,71,81,11946.14,13557.77,84,72,82,12107.3,13718.93,85,73,83,12268.47,13880.09,,1,7.0928,5.911,76,65,74,10979.17,12429.63
17,B-777,FO,5,0.89,2022-04-02,351.534,61.8497,88.8326,106.096,137.9251,13.0048,7.0928,4.7289,71,0,11.8231,5.911,3.5461,30.27,50.9261,66.204,29.6879,42.6396,153.5236,168.8015,2.55873,2.81336,70,60,68,10173.35,11462.65,71,60,69,10173.35,11623.82,72,63,70,10656.84,11784.98,73,63,71,10656.84,11946.14,74,63,72,10656.84,12107.3,75,64,73,10818,12268.47,76,65,74,10979.17,12429.63,77,66,75,11140.33,12590.79,78,66,76,11140.33,12751.96,79,67,77,11301.49,12913.12,80,68,78,11462.65,13074.28,81,69,79,11623.82,13235.44,82,70,80,11784.98,13396.61,83,71,81,11946.14,13557.77,84,72,82,12107.3,13718.93,85,73,83,12268.47,13880.09,,1,7.0928,5.911,77,66,75,11140.33,12590.79
17,B-777,FO,5,0.89,2022-04-02,351.534,61.8497,88.8326,106.096,137.9251,13.0048,7.0928,4.7289,71,0,11.8231,5.911,3.5461,30.27,50.9261,66.204,29.6879,42.6396,153.5236,168.8015,2.55873,2.81336,70,60,68,10173.35,11462.65,71,60,69,10173.35,11623.82,72,63,70,10656.84,11784.98,73,63,71,10656.84,11946.14,74,63,72,10656.84,12107.3,75,64,73,10818,12268.47,76,65,74,10979.17,12429.63,77,66,75,11140.33,12590.79,78,66,76,11140.33,12751.96,79,67,77,11301.49,12913.12,80,68,78,11462.65,13074.28,81,69,79,11623.82,13235.44,82,70,80,11784.98,13396.61,83,71,81,11946.14,13557.77,84,72,82,12107.3,13718.93,85,73,83,12268.47,13880.09,,1,7.0928,5.911,78,66,76,11140.33,12751.96
17,B-777,FO,5,0.89,2022-04-02,351.534,61.8497,88.8326,106.096,137.9251,13.0048,7.0928,4.7289,71,0,11.8231,5.911,3.5461,30.27,50.9261,66.204,29.6879,42.6396,153.5236,168.8015,2.55873,2.81336,70,60,68,10173.35,11462.65,71,60,69,10173.35,11623.82,72,63,70,10656.84,11784.98,73,63,71,10656.84,11946.14,74,63,72,10656.84,12107.3,75,64,73,10818,12268.47,76,65,74,10979.17,12429.63,77,66,75,11140.33,12590.79,78,66,76,11140.33,12751.96,79,67,77,11301.49,12913.12,80,68,78,11462.65,13074.28,81,69,79,11623.82,13235.44,82,70,80,11784.98,13396.61,83,71,81,11946.14,13557.77,84,72,82,12107.3,13718.93,85,73,83,12268.47,13880.09,,1,7.0928,5.911,79,67,77,11301.49,12913.12
17,B-777,FO,5,0.89,2022-04-02,351.534,61.8497,88.8326,106.096,137.9251,13.0048,7.0928,4.7289,71,0,11.8231,5.911,3.5461,30.27,50.9261,66.204,29.6879,42.6396,153.5236,168.8015,2.55873,2.81336,70,60,68,10173.35,11462.65,71,60,69,10173.35,11623.82,72,63,70,10656.84,11784.98,73,63,71,10656.84,11946.14,74,63,72,10656.84,12107.3,75,64,73,10818,12268.47,76,65,74,10979.17,12429.63,77,66,75,11140.33,12590.79,78,66,76,11140.33,12751.96,79,67,77,11301.49,12913.12,80,68,78,11462.65,13074.28,81,69,79,11623.82,13235.44,82,70,80,11784.98,13396.61,83,71,81,11946.14,13557.77,84,72,82,12107.3,13718.93,85,73,83,12268.47,13880.09,,1,7.0928,5.911,80,68,78,11462.65,13074.28
17,B-777,FO,5,0.89,2022-04-02,351.534,61.8497,88.8326,106.096,137.9251,13.0048,7.0928,4.7289,71,0,11.8231,5.911,3.5461,30.27,50.9261,66.204,29.6879,42.6396,153.5236,168.8015,2.55873,2.81336,70,60,68,10173.35,11462.65,71,60,69,10173.35,11623.82,72,63,70,10656.84,11784.98,73,63,71,10656.84,11946.14,74,63,72,10656.84,12107.3,75,64,73,10818,12268.47,76,65,74,10979.17,12429.63,77,66,75,11140.33,12590.79,78,66,76,11140.33,12751.96,79,67,77,11301.49,12913.12,80,68,78,11462.65,13074.28,81,69,79,11623.82,13235.44,82,70,80,11784.98,13396.61,83,71,81,11946.14,13557.77,84,72,82,12107.3,13718.93,85,73,83,12268.47,13880.09,,1,7.0928,5.911,81,69,79,11623.82,13235.44
17,B-777,FO,5,0.89,2022-04-02,351.534,61.8497,88.8326,106.096,137.9251,13.0048,7.0928,4.7289,71,0,11.8231,5.911,3.5461,30.27,50.9261,66.204,29.6879,42.6396,153.5236,168.8015,2.55873,2.81336,70,60,68,10173.35,11462.65,71,60,69,10173.35,11623.82,72,63,70,10656.84,11784.98,73,63,71,10656.84,11946.14,74,63,72,10656.84,12107.3,75,64,73,10818,12268.47,76,65,74,10979.17,12429.63,77,66,75,11140.33,12590.79,78,66,76,11140.33,12751.96,79,67,77,11301.49,12913.12,80,68,78,11462.65,13074.28,81,69,79,11623.82,13235.44,82,70,80,11784.98,13396.61,83,71,81,11946.14,13557.77,84,72,82,12107.3,13718.93,85,73,83,12268.47,13880.09,,1,7.0928,5.911,82,70,80,11784.98,13396.61
17,B-777,FO,5,0.89,2022-04-02,351.534,61.8497,88.8326,106.096,137.9251,13.0048,7.0928,4.7289,71,0,11.8231,5.911,3.5461,30.27,50.9261,66.204,29.6879,42.6396,153.5236,168.8015,2.55873,2.81336,70,60,68,10173.35,11462.65,71,60,69,10173.35,11623.82,72,63,70,10656.84,11784.98,73,63,71,10656.84,11946.14,74,63,72,10656.84,12107.3,75,64,73,10818,12268.47,76,65,74,10979.17,12429.63,77,66,75,11140.33,12590.79,78,66,76,11140.33,12751.96,79,67,77,11301.49,12913.12,80,68,78,11462.65,13074.28,81,69,79,11623.82,13235.44,82,70,80,11784.98,13396.61,83,71,81,11946.14,13557.77,84,72,82,12107.3,13718.93,85,73,83,12268.47,13880.09,,1,7.0928,5.911,83,71,81,11946.14,13557.77
17,B-777,FO,5,0.89,2022-04-02,351.534,61.8497,88.8326,106.096,137.9251,13.0048,7.0928,4.7289,71,0,11.8231,5.911,3.5461,30.27,50.9261,66.204,29.6879,42.6396,153.5236,168.8015,2.55873,2.81336,70,60,68,10173.35,11462.65,71,60,69,10173.35,11623.82,72,63,70,10656.84,11784.98,73,63,71,10656.84,11946.14,74,63,72,10656.84,12107.3,75,64,73,10818,12268.47,76,65,74,10979.17,12429.63,77,66,75,11140.33,12590.79,78,66,76,11140.33,12751.96,79,67,77,11301.49,12913.12,80,68,78,11462.65,13074.28,81,69,79,11623.82,13235.44,82,70,80,11784.98,13396.61,83,71,81,11946.14,13557.77,84,72,82,12107.3,13718.93,85,73,83,12268.47,13880.09,,1,7.0928,5.911,84,72,82,12107.3,13718.93
17,B-777,FO,5,0.89,2022-04-02,351.534,61.8497,88.8326,106.096,137.9251,13.0048,7.0928,4.7289,71,0,11.8231,5.911,3.5461,30.27,50.9261,66.204,29.6879,42.6396,153.5236,168.8015,2.55873,2.81336,70,60,68,10173.35,11462.65,71,60,69,10173.35,11623.82,72,63,70,10656.84,11784.98,73,63,71,10656.84,11946.14,74,63,72,10656.84,12107.3,75,64,73,10818,12268.47,76,65,74,10979.17,12429.63,77,66,75,11140.33,12590.79,78,66,76,11140.33,12751.96,79,67,77,11301.49,12913.12,80,68,78,11462.65,13074.28,81,69,79,11623.82,13235.44,82,70,80,11784.98,13396.61,83,71,81,11946.14,13557.77,84,72,82,12107.3,13718.93,85,73,83,12268.47,13880.09,,1,7.0928,5.911,85,73,83,12268.47,13880.09
170,B-737 MAX,CA,2,0.82,2022-04-02,82.417,56.9852,20.8268,93.7268,121.8453,13.0048,7.0928,4.7289,10,10,11.8231,5.911,3.5461,24.06,93.7268,121.8453,56.9852,20.8268,195.5988,223.7173,3.25998,3.72862,70,60,68,12827.76,14505.02,71,60,69,12827.76,14714.68,72,63,70,13456.73,14924.34,73,63,71,13456.73,15134,74,63,72,13456.73,15343.66,75,64,73,13666.39,15553.31,76,65,74,13876.05,15762.97,77,66,75,14085.71,15972.63,78,66,76,14085.71,16182.29,79,67,77,14295.37,16391.95,80,68,78,14505.02,16601.6,81,69,79,14714.68,16811.26,82,70,80,14924.34,17020.92,83,71,81,15134,17230.58,84,72,82,15343.66,17440.24,85,73,83,15553.31,17649.89,,7,13.0048,11.8231,70,60,68,12827.76,14505.02
170,B-737 MAX,CA,2,0.82,2022-04-02,82.417,56.9852,20.8268,93.7268,121.8453,13.0048,7.0928,4.7289,10,10,11.8231,5.911,3.5461,24.06,93.7268,121.8453,56.9852,20.8268,195.5988,223.7173,3.25998,3.72862,70,60,68,12827.76,14505.02,71,60,69,12827.76,14714.68,72,63,70,13456.73,14924.34,73,63,71,13456.73,15134,74,63,72,13456.73,15343.66,75,64,73,13666.39,15553.31,76,65,74,13876.05,15762.97,77,66,75,14085.71,15972.63,78,66,76,14085.71,16182.29,79,67,77,14295.37,16391.95,80,68,78,14505.02,16601.6,81,69,79,14714.68,16811.26,82,70,80,14924.34,17020.92,83,71,81,15134,17230.58,84,72,82,15343.66,17440.24,85,73,83,15553.31,17649.89,,7,13.0048,11.8231,71,60,69,12827.76,14714.68
170,B-737 MAX,CA,2,0.82,2022-04-02,82.417,56.9852,20.8268,93.7268,121.8453,13.0048,7.0928,4.7289,10,10,11.8231,5.911,3.5461,24.06,93.7268,121.8453,56.9852,20.8268,195.5988,223.7173,3.25998,3.72862,70,60,68,12827.76,14505.02,71,60,69,12827.76,14714.68,72,63,70,13456.73,14924.34,73,63,71,13456.73,15134,74,63,72,13456.73,15343.66,75,64,73,13666.39,15553.31,76,65,74,13876.05,15762.97,77,66,75,14085.71,15972.63,78,66,76,14085.71,16182.29,79,67,77,14295.37,16391.95,80,68,78,14505.02,16601.6,81,69,79,14714.68,16811.26,82,70,80,14924.34,17020.92,83,71,81,15134,17230.58,84,72,82,15343.66,17440.24,85,73,83,15553.31,17649.89,,7,13.0048,11.8231,72,63,70,13456.73,14924.34
170,B-737 MAX,CA,2,0.82,2022-04-02,82.417,56.9852,20.8268,93.7268,121.8453,13.0048,7.0928,4.7289,10,10,11.8231,5.911,3.5461,24.06,93.7268,121.8453,56.9852,20.8268,195.5988,223.7173,3.25998,3.72862,70,60,68,12827.76,14505.02,71,60,69,12827.76,14714.68,72,63,70,13456.73,14924.34,73,63,71,13456.73,15134,74,63,72,13456.73,15343.66,75,64,73,13666.39,15553.31,76,65,74,13876.05,15762.97,77,66,75,14085.71,15972.63,78,66,76,14085.71,16182.29,79,67,77,14295.37,16391.95,80,68,78,14505.02,16601.6,81,69,79,14714.68,16811.26,82,70,80,14924.34,17020.92,83,71,81,15134,17230.58,84,72,82,15343.66,17440.24,85,73,83,15553.31,17649.89,,7,13.0048,11.8231,73,63,71,13456.73,15134
170,B-737 MAX,CA,2,0.82,2022-04-02,82.417,56.9852,20.8268,93.7268,121.8453,13.0048,7.0928,4.7289,10,10,11.8231,5.911,3.5461,24.06,93.7268,121.8453,56.9852,20.8268,195.5988,223.7173,3.25998,3.72862,70,60,68,12827.76,14505.02,71,60,69,12827.76,14714.68,72,63,70,13456.73,14924.34,73,63,71,13456.73,15134,74,63,72,13456.73,15343.66,75,64,73,13666.39,15553.31,76,65,74,13876.05,15762.97,77,66,75,14085.71,15972.63,78,66,76,14085.71,16182.29,79,67,77,14295.37,16391.95,80,68,78,14505.02,16601.6,81,69,79,14714.68,16811.26,82,70,80,14924.34,17020.92,83,71,81,15134,17230.58,84,72,82,15343.66,17440.24,85,73,83,15553.31,17649.89,,7,13.0048,11.8231,74,63,72,13456.73,15343.66
170,B-737 MAX,CA,2,0.82,2022-04-02,82.417,56.9852,20.8268,93.7268,121.8453,13.0048,7.0928,4.7289,10,10,11.8231,5.911,3.5461,24.06,93.7268,121.8453,56.9852,20.8268,195.5988,223.7173,3.25998,3.72862,70,60,68,12827.76,14505.02,71,60,69,12827.76,14714.68,72,63,70,13456.73,14924.34,73,63,71,13456.73,15134,74,63,72,13456.73,15343.66,75,64,73,13666.39,15553.31,76,65,74,13876.05,15762.97,77,66,75,14085.71,15972.63,78,66,76,14085.71,16182.29,79,67,77,14295.37,16391.95,80,68,78,14505.02,16601.6,81,69,79,14714.68,16811.26,82,70,80,14924.34,17020.92,83,71,81,15134,17230.58,84,72,82,15343.66,17440.24,85,73,83,15553.31,17649.89,,7,13.0048,11.8231,75,64,73,13666.39,15553.31
170,B-737 MAX,CA,2,0.82,2022-04-02,82.417,56.9852,20.8268,93.7268,121.8453,13.0048,7.0928,4.7289,10,10,11.8231,5.911,3.5461,24.06,93.7268,121.8453,56.9852,20.8268,195.5988,223.7173,3.25998,3.72862,70,60,68,12827.76,14505.02,71,60,69,12827.76,14714.68,72,63,70,13456.73,14924.34,73,63,71,13456.73,15134,74,63,72,13456.73,15343.66,75,64,73,13666.39,15553.31,76,65,74,13876.05,15762.97,77,66,75,14085.71,15972.63,78,66,76,14085.71,16182.29,79,67,77,14295.37,16391.95,80,68,78,14505.02,16601.6,81,69,79,14714.68,16811.26,82,70,80,14924.34,17020.92,83,71,81,15134,17230.58,84,72,82,15343.66,17440.24,85,73,83,15553.31,17649.89,,7,13.0048,11.8231,76,65,74,13876.05,15762.97
